132	92.6364	NaN	51.1027	NaN	40.6898	42.4048	102.888	NaN	NaN	102.862	107.857	115.848	128.8793
133	98.2772	NaN	56.1015	NaN	34.172	44.295	97.8549	NaN	NaN	104.134	106.092	114.665	118.2304
134	95.7872	NaN	61.313	NaN	30.1079	45.2566	91.5943	NaN	NaN	102.704	101.418	111.736	116.2581
135	91.886	NaN	67.1529	NaN	28.4559	46.2083	86.1531	NaN	NaN	97.3356	98.2703	103.979	118.5198
136	86.6517	NaN	73.5503	NaN	30.9547	48.4744	83.5808	NaN	NaN	95.0471	95.526	98.512	110.5765
137	81.3035	NaN	83.1301	NaN	36.9089	52.9046	84.2825	NaN	NaN	93.5475	95.837	99.4966	106.1059
138	74.7028	NaN	92.7675	NaN	41.5085	63.0806	87.9676	NaN	NaN	94.7506	98.0151	103.067	107.2179
139	66.2119	NaN	102.323	NaN	45.8285	73.2646	84.4451	NaN	NaN	97.703	101.983	106.291	108.9529
140	57.7397	NaN	110.079	NaN	49.5236	80.754	80.2552	NaN	NaN	98.3782	103.376	107.554	110.5528
141	50.4034	NaN	110.646	NaN	53.0504	80.2032	75.9283	NaN	NaN	95.7903	101.745	105.494	110.5900
142	53.4199	NaN	102.348	NaN	56.5829	77.3608	74.4317	NaN	NaN	92.6301	96.8274	101.438	102.0819
143	66.2152	NaN	91.8656	NaN	61.9714	75.1867	73.4348	NaN	NaN	91.2196	90.6828	94.1065	93.7507
144	89.049	NaN	82.0397	NaN	70.8773	74.6299	69.7883	NaN	NaN	89.9609	89.4002	89.056	103.6008
145	112.969	NaN	103.418	NaN	80.3226	74.3725	67.7138	NaN	NaN	90.8897	90.3406	96.757	102.3585
146	156.29	NaN	131.961	NaN	88.1493	74.9209	67.2532	NaN	NaN	91.6565	91.6901	99.3253	101.6168
147	169.228	NaN	145.159	NaN	94.4598	80.38	68.4899	NaN	NaN	92.3363	94.6477	99.981	99.9263
148	173.894	NaN	149.841	NaN	100.642	89.3949	70.9917	NaN	NaN	92.5473	97.9326	101.065	106.2456
149	174.294	NaN	154.331	NaN	106.492	100.379	76.3977	NaN	NaN	89.7633	100.366	102.721	109.4329
150	174.248	NaN	NaN	NaN	112.143	109.111	82.0861	NaN	NaN	85.7487	97.1956	101.389	112.1130
151	174.274	NaN	NaN	NaN	117.283	116.788	86.5097	NaN	NaN	83.2465	93.7828	98.4738	114.0786
152	174.597	NaN	NaN	NaN	120.88	123.697	90.0163	NaN	NaN	83.0056	90.8163	94.3926	103.4922
153	174.507	NaN	NaN	NaN	122.682	129.734	94.0318	NaN	NaN	84.5109	88.2871	89.9031	99.4083
154	168.557	NaN	NaN	NaN	124.288	133.824	98.7498	NaN	NaN	85.5465	86.1304	88.7072	96.1343
155	165.301	NaN	NaN	NaN	125.822	135.493	103.677	NaN	NaN	80.3502	84.5608	86.217	90.8932
156	160.874	NaN	NaN	NaN	126.879	136.263	111.311	NaN	NaN	80.6373	84.0045	85.9006	97.4642
157	156.109	NaN	NaN	NaN	128.857	136.607	118.641	NaN	NaN	81.3757	85.712	88.067	91.8677
158	153.07	NaN	NaN	NaN	131.258	136.251	126.263	NaN	NaN	87.2675	91.1419	92.9418	94.1393
159	149.68	NaN	NaN	NaN	133.773	136.541	138.068	NaN	NaN	95.2167	99.1415	101.539	102.9700
160	146.622	NaN	NaN	NaN	136.111	137.55	145.27	NaN	NaN	102.926	108.079	108.927	113.8520
161	142.522	NaN	NaN	NaN	137.558	139.56	141.664	NaN	NaN	108.492	113.539	115.352	116.8858
162	136.819	NaN	NaN	NaN	136.549	137.023	138.509	NaN	NaN	112.133	118.221	121.3	122.6155
163	132.9	NaN	NaN	NaN	132.666	134.026	135.783	NaN	NaN	114.246	121.995	124.065	123.2870
164	126.039	NaN	NaN	NaN	129.804	130.796	133.128	NaN	NaN	116.827	122.017	124.27	124.1390
165	120.282	NaN	NaN	NaN	128.367	128.435	130.624	NaN	NaN	116.916	122.036	123.413	122.0353
166	127.78	NaN	NaN	NaN	128.123	128.972	130.828	NaN	NaN	117.726	122.335	121.594	122.2408
167	128.227	NaN	NaN	NaN	129.114	129.116	131.682	NaN	NaN	120.938	123.088	122.314	118.2013
168	128.983	NaN	NaN	NaN	129.732	130.259	132.115	NaN	NaN	124.62	125.244	124.87	120.6792
169	127.432	NaN	NaN	NaN	128.338	128.61	131.575	NaN	NaN	127.241	126.791	126.036	124.4899
170	125.919	NaN	NaN	NaN	126.387	126.365	130.132	NaN	NaN	127.451	127.163	126.049	122.7575
171	125.211	NaN	NaN	NaN	125.577	125.944	128.879	NaN	NaN	126.382	126.859	125.209	121.5728
172	127.218	NaN	NaN	NaN	127.783	128.089	130.186	NaN	NaN	128.28	126.332	122.91	120.6944
